Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
150	74	0	2.3795543	101324.898	101324.905	101324.89	101324.922	0.0322943187	0.154108762	0	100	0	0	3
151	75	0	2.39541799	101324.899	101324.905	101324.89	101324.922	0.0322943187	0.154108762	0	100	0	0	3
152	75	0	2.41128169	101324.898	101324.904	101324.89	101324.922	0.0322943187	0.154108762	0	100	0	0	3
153	76	0	2.42714538	101324.899	101324.903	101324.89	101324.922	0.0322943187	0.154108762	0	100	0	0	3
154	77	0	2.44300908	101324.899	101324.903	101324.89	101324.922	0.0322943187	0.154108762	0	100	0	0	3
155	77	0	2.45887277	101324.898	101324.902	101324.89	101324.922	0.0322943187	0.154108762	0	100	0	0	3
156	78	0	2.47473647	101324.898	101324.901	101324.89	101324.922	0.0322105312	0.154108762	0	100	0	0	3
157	78	0	2.49060016	101324.896	101324.901	101324.89	101324.921	0.0318089949	0.154108762	0	100	0	0	3
158	79	0	2.50646386	101324.894	101324.9	101324.89	101324.92	0.0307896879	0.154108762	0	100	0	0	3
159	79	0	2.52232755	101324.893	101324.899	101324.89	101324.919	0.0294629759	0.154108762	0	100	0	0	3
160	80	0	2.53819125	101324.89	101324.898	101324.89	101324.918	0.0281670754	0.154108762	0	100	0	0	3
161	81	0	2.55405494	101324.888	101324.897	101324.888	101324.915	0.0273935783	0.154108762	0	100	0	0	3
162	81	0	2.56991864	101324.886	101324.896	101324.886	101324.913	0.0263947368	0.154108762	0	100	0	0	3
163	82	0	2.58578233	101324.884	101324.895	101324.884	101324.91	0.0256364555	0.154108762	0	100	0	0	3
164	82	0	2.60164603	101324.883	101324.894	101324.883	101324.906	0.0229323281	0.154108762	0	100	0	0	3
165	83	0	2.61750973	101324.881	101324.894	101324.881	101324.904	0.0228186379	0.154108762	0	100	0	0	3
166	83	0	2.63337342	101324.88	101324.893	101324.88	101324.9	0.0200993669	0.154108762	0	100	0	0	3
167	84	0	2.64923712	101324.879	101324.892	101324.879	101324.899	0.020549581	0.154108762	0	100	0	0	3
168	85	0	2.66510081	101324.879	101324.892	101324.879	101324.899	0.0207255299	0.154108762	0	100	0	0	3
169	85	0	2.68096451	101324.879	101324.891	101324.879	101324.899	0.0208849147	0.154108762	0	100	0	0	3
170	86	0	2.6968282	101324.879	101324.891	101324.879	101324.899	0.0208849147	0.154108762	0	100	0	0	3
171	86	0	2.7126919	101324.881	101324.89	101324.879	101324.899	0.0208849147	0.154108762	0	100	0	0	3
172	87	0	2.72855559	101324.882	101324.89	101324.879	101324.899	0.0208849147	0.154108762	0	100	0	0	3
173	87	0	2.74441929	101324.884	101324.89	101324.879	101324.899	0.0206549517	0.154108762	0	100	0	0	3
174	88	0	2.76028298	101324.885	101324.89	101324.879	101324.899	0.019809997	0.154108762	0	100	0	0	3
175	88	0	2.77614668	101324.887	101324.89	101324.879	101324.899	0.0190827105	0.154108762	0	100	0	0	3
176	89	0	2.79201037	101324.888	101324.89	101324.879	101324.899	0.0184710425	0.154108762	0	100	0	0	3
177	90	0	2.80787407	101324.889	101324.889	101324.879	101324.899	0.017972808	0.154108762	0	100	0	0	3
178	90	0	2.82373776	101324.89	101324.889	101324.879	101324.899	0.0175767421	0.154108762	0	100	0	0	3
179	91	0	2.83960146	101324.891	101324.889	101324.879	101324.899	0.0172109223	0.154108762	0	100	0	0	3
180	91	0	2.85546516	101324.892	101324.889	101324.879	101324.899	0.0168455485	0.154108762	0	100	0	0	3
181	92	0	2.87132885	101324.892	101324.889	101324.879	101324.899	0.0164728337	0.154108762	0	100	0	0	3
182	92	0	2.88719255	101324.892	101324.889	101324.879	101324.899	0.0161233658	0.154108762	0	100	0	0	3
