Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
215	111	0	3.41069449	100663.974	100746.774	100612.171	100904.568	41.9632424	99.3275422	0	0	0	0	3
216	111	0	3.42655819	100715.57	100749.332	100612.171	100904.568	41.9632424	99.3275422	0	0	0	0	3
217	112	0	3.44242188	100713.822	100752.409	100612.171	100904.568	41.9632424	99.3275422	0	0	0	0	3
218	112	0	3.45828558	100758.677	100756.988	100614.352	100904.568	41.9632424	99.3275422	0	0	0	0	3
219	113	0	3.47414927	100769.631	100761.84	100620.638	100904.568	41.9632424	99.3275422	0	0	0	0	3
220	114	0	3.49001297	100815.513	100767.93	100653.854	100904.568	41.9632424	99.3275422	0	0	0	0	3
221	114	0	3.50587666	100825.179	100773.27	100653.854	100904.568	41.9632424	99.3275422	0	0	0	0	3
222	115	0	3.52174036	100861.693	100779.765	100655.019	100904.568	41.9632424	99.3275422	0	0	0	0	3
223	115	0	3.53760405	100864.093	100784.828	100655.019	100904.568	41.9632424	99.3275422	0	0	0	0	3
224	116	0	3.55346775	100884.581	100790.242	100655.019	100904.568	43.7186512	99.3275422	0	0	0	0	3
225	116	0	3.56933144	100882.654	100794.076	100655.019	100904.568	47.5520341	99.3275422	0	0	0	0	3
226	117	0	3.58519514	100875.159	100796.916	100655.019	100904.568	50.3921262	99.3275422	0	0	0	0	3
227	117	0	3.60105883	100869.168	100798.625	100655.019	100904.568	52.1013523	99.3275422	0	0	0	0	3
228	118	0	3.61692253	100848.508	100798.837	100655.019	100904.568	52.3131315	99.3275422	0	0	0	0	3
229	118	0	3.63278622	100827.903	100797.587	100655.019	100904.568	52.3131315	99.3275422	0	0	0	0	3
230	119	0	3.64864992	100795.365	100794.742	100655.019	100904.568	52.3131315	99.3275422	0	0	0	0	3
231	120	0	3.66451362	100765.409	100790.72	100655.019	100904.568	52.3131315	99.3275422	0	0	0	0	3
232	120	0	3.68037731	100725.157	100785.113	100655.019	100899.897	52.3131315	99.3275422	0	0	0	0	3
233	121	0	3.69624101	100695.677	100778.731	100655.019	100891.889	52.3131315	99.3275422	0	0	0	0	3
234	121	0	3.7121047	100660.342	100771.495	100655.019	100884.581	52.3131315	99.3275422	0	0	0	0	3
235	122	0	3.7279684	100635.109	100763.969	100635.109	100884.581	52.3131315	99.3275422	0	0	0	0	3
236	122	0	3.74383209	100605.943	100756.025	100605.943	100884.581	52.3131315	99.3275422	0	0	0	0	3
237	123	0	3.75969579	100599.568	100748.966	100599.568	100884.581	52.3131315	99.3275422	0	0	0	0	3
238	123	0	3.77555948	100590.252	100742.309	100590.252	100884.581	56.5276874	99.3275422	0	0	0	0	3
239	124	0	3.79142318	100591.01	100736.905	100590.252	100884.581	61.9316187	99.3275422	0	0	0	0	3
240	124	0	3.80728687	100596.553	100733.011	100590.252	100884.581	65.8256085	99.3275422	0	0	0	0	3
241	125	0	3.82315057	100616.573	100730.701	100590.252	100884.581	68.1357217	99.3275422	0	0	0	0	3
242	125	0	3.83901426	100649.37	100729.893	100590.252	100884.581	68.9439063	99.3275422	0	0	0	0	3
243	126	0	3.85487796	100658.551	100729.896	100590.252	100884.581	68.9439063	99.3275422	0	0	0	0	3
244	126	0	3.87074165	100701.533	100731.259	100590.252	100884.581	68.9439063	99.3275422	0	0	0	0	3
245	127	0	3.88660535	100722.761	100733.376	100590.252	100884.581	68.9439063	99.3275422	0	0	0	0	3
246	128	0	3.90246905	100761.407	100735.835	100590.252	100884.581	68.9439063	99.3275422	0	0	0	0	3
247	128	0	3.91833274	100789.585	100739.76	100590.252	100884.581	68.9439063	99.3275422	0	0	0	0	3
248	129	0	3.93419644	100823.316	100743.127	100590.252	100884.581	68.9439063	99.3275422	0	0	0	0	3
249	129	0	3.95006013	100850.471	100747.397	100590.252	100884.581	68.9439063	99.3275422	0	0	0	0	3
250	130	0	3.96592383	100875.029	100751.033	100590.252	100884.581	68.9439063	99.3275422	0	0	0	0	3
251	130	0	3.98178752	100889.777	100754.788	100590.252	100889.777	68.9439063	99.3275422	0	0	0	0	3
252	131	0	3.99765122	100903.854	100757.548	100590.252	100903.854	68.9439063	99.3275422	0	0	0	0	3
253	131	0	4.01351491	100903.468	100759.995	100590.252	100903.854	68.9439063	99.3275422	0	0	0	0	3
