Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
183	93	0	2.90305624	0.130569306	0.0949103283	0.0483381208	0.137580871	0.017916101	0.0495986844	0	100	0	0	3
184	93	0	2.91891994	0.131079477	0.095413064	0.0483381208	0.137580871	0.0184188367	0.0495986844	0	100	0	0	3
185	94	0	2.93478363	0.129227748	0.0953862017	0.0483381208	0.137580871	0.0184188367	0.0495986844	0	100	0	0	3
186	94	0	2.95064733	0.125157204	0.0952496692	0.0483381208	0.137580871	0.0184188367	0.0495986844	0	100	0	0	3
187	95	0	2.96651102	0.117911366	0.0946349971	0.0483381208	0.134777151	0.0184188367	0.0495986844	0	100	0	0	3
188	95	0	2.98237472	0.113277147	0.0940237506	0.0483381208	0.134777151	0.0184188367	0.0495986844	0	100	0	0	3
189	96	0	2.99823841	0.099947219	0.0929353152	0.0483381208	0.131079477	0.0184188367	0.0495986844	0	100	0	0	3
190	96	0	3.01410211	0.098965245	0.0921115142	0.0483381208	0.131079477	0.0184188367	0.0495986844	0	100	0	0	3
191	97	0	3.0299658	0.0850374841	0.0909215324	0.0483381208	0.131079477	0.0184188367	0.0495986844	0	100	0	0	3
192	98	0	3.0458295	0.0838251352	0.0901179413	0.0483381208	0.131079477	0.0184188367	0.0495986844	0	100	0	0	3
193	98	0	3.06169319	0.0712666486	0.0890974838	0.0483381208	0.131079477	0.0184188367	0.0495986844	0	100	0	0	3
194	99	0	3.07755689	0.0679135099	0.0885884964	0.0483381208	0.131079477	0.0184188367	0.0495986844	0	100	0	0	3
195	99	0	3.09342058	0.0640258931	0.0877518595	0.0483381208	0.131079477	0.0184188367	0.0495986844	0	100	0	0	3
196	100	0	3.10928428	0.0618955458	0.0875491146	0.0483381208	0.131079477	0.0184188367	0.0495986844	0	100	0	0	3
197	100	0	3.12514798	0.0603213216	0.0872624671	0.0483381208	0.131079477	0.0184188367	0.0495986844	0	100	0	0	3
198	101	0	3.14101167	0.0604726878	0.0874374038	0.0483381208	0.131079477	0.0184188367	0.0495986844	0	100	0	0	3
199	101	0	3.15687537	0.0651506866	0.0876950475	0.0483381208	0.131079477	0.0184188367	0.0495986844	0	100	0	0	3
200	102	0	3.17273906	0.0668248532	0.0882126548	0.0483381208	0.131079477	0.0184188367	0.0495986844	0	100	0	0	3
201	103	0	3.18860276	0.0733294575	0.0889395296	0.0483381208	0.131079477	0.0171672587	0.0495986844	0	100	0	0	3
202	103	0	3.20446645	0.0793990742	0.0899101844	0.0542007959	0.131079477	0.0171672587	0.0495986844	0	100	0	0	3
203	104	0	3.22033015	0.0884160426	0.0909794108	0.055584536	0.131079477	0.0155424169	0.0495986844	0	100	0	0	3
204	104	0	3.23619384	0.0934356541	0.0921622583	0.0603213216	0.131079477	0.0152027755	0.0495986844	0	100	0	0	3
205	105	0	3.25205754	0.104492114	0.0935316183	0.0603213216	0.131079477	0.0131665537	0.0495986844	0	100	0	0	3
206	106	0	3.26792123	0.109702228	0.0948035308	0.0603213216	0.131079477	0.0121704694	0.0495986844	0	100	0	0	3
207	106	0	3.28378493	0.119645922	0.0961649925	0.0603213216	0.131079477	0.0107225487	0.0495986844	0	100	0	0	3
208	107	0	3.29964862	0.126080323	0.0973706472	0.0603213216	0.131079477	0.010653414	0.0495986844	0	100	0	0	3
209	107	0	3.31551232	0.137855666	0.0987765162	0.0603213216	0.137855666	0.0115140491	0.0495986844	0	100	0	0	3
210	108	0	3.33137601	0.140725982	0.0998588746	0.0603213216	0.140725982	0.0125964075	0.0495986844	0	100	0	0	3
211	108	0	3.34723971	0.1423058	0.100810349	0.0603213216	0.1423058	0.0135478818	0.0495986844	0	100	0	0	3
212	109	0	3.3631034	0.137114578	0.101286575	0.0603213216	0.1423058	0.0140241077	0.0495986844	0	100	0	0	3
213	110	0	3.3789671	0.135785119	0.101612073	0.0603213216	0.1423058	0.0143496063	0.0495986844	0	100	0	0	3
214	110	0	3.3948308	0.124910302	0.101439586	0.0603213216	0.1423058	0.0143496063	0.0495986844	0	100	0	0	3
215	111	0	3.41069449	0.132727487	0.101507029	0.0603213216	0.1423058	0.0143496063	0.0495986844	0	100	0	0	3
216	111	0	3.42655819	0.115450493	0.101018623	0.0603213216	0.1423058	0.0143496063	0.0495986844	0	100	0	0	3
217	112	0	3.44242188	0.120363017	0.1007416	0.0603213216	0.1423058	0.0143496063	0.0495986844	0	100	0	0	3
218	112	0	3.45828558	0.108725206	0.1002281	0.0603213216	0.1423058	0.0143496063	0.0495986844	0	100	0	0	3
219	113	0	3.47414927	0.108905007	0.0999466515	0.0603213216	0.1423058	0.0143496063	0.0495986844	0	100	0	0	3
220	114	0	3.49001297	0.0996224102	0.099519941	0.0603213216	0.1423058	0.0143496063	0.0495986844	0	100	0	0	3
221	114	0	3.50587666	0.101517993	0.0995690277	0.0603213216	0.1423058	0.0143496063	0.0495986844	0	100	0	0	3
