Iteration	CPUTime	PhysTime	Travels	Value	AvValue	MinValue	MaxValue	Delta	Criteria	Progress	CriteriaType	CriteriaVarType	CriteriaPercentage
209	107	0	3.31551232	-1190.43301	-1143.26683	-1196.0349	-1097.31628	70.7020443	15.1804136	0	21.4	0	0	3
210	108	0	3.33137601	-1185.5975	-1144.20654	-1196.0349	-1097.31628	68.0088544	15.1107848	0	22.2	0	0	3
211	108	0	3.34723971	-1180.0979	-1144.9054	-1196.0349	-1097.31628	65.5375375	15.0421033	0	22.9	0	0	3
212	109	0	3.3631034	-1175.01	-1145.47314	-1196.0349	-1097.31628	63.3108442	14.97435	0	23.6	0	0	3
213	110	0	3.3789671	-1169.7011	-1145.94867	-1196.0349	-1097.31628	61.4061308	14.9075061	0	24.2	0	0	3
214	110	0	3.3948308	-1166.57604	-1146.46723	-1196.0349	-1097.31628	59.9163306	14.8415535	0	24.7	0	0	3
215	111	0	3.41069449	-1161.78546	-1147.06581	-1196.0349	-1097.31628	58.8034573	14.7764744	0	25.1	0	0	3
216	111	0	3.42655819	-1160.64586	-1147.85472	-1196.0349	-1097.31628	58.065589	14.7122516	0	25.3	0	0	3
217	112	0	3.44242188	-1158.34218	-1148.7928	-1196.0349	-1097.31628	57.6028749	14.6488683	0	25.4	0	0	3
218	112	0	3.45828558	-1159.47404	-1150.0044	-1196.0349	-1097.31628	57.4357055	14.5863082	0	25.3	0	0	3
219	113	0	3.47414927	-1161.54431	-1151.47785	-1196.0349	-1097.31628	57.53564	14.5245553	0	25.2	0	0	3
220	114	0	3.49001297	-1166.08629	-1153.29552	-1196.0349	-1097.31628	57.8701801	14.4635941	0	24.9	0	0	3
221	114	0	3.50587666	-1170.89653	-1155.38957	-1196.0349	-1097.31628	58.3929674	14.4034095	0	24.6	0	0	3
222	115	0	3.52174036	-1178.51198	-1157.85678	-1196.0349	-1097.31628	59.1273397	14.3439868	0	24.2	0	0	3
223	115	0	3.53760405	-1186.65943	-1160.64568	-1196.0349	-1097.31628	60.0144758	14.2853114	0	23.8	0	0	3
224	116	0	3.55346775	-1194.90328	-1163.69528	-1196.0349	-1099.66365	60.9350077	14.2273696	0	23.3	0	0	3
225	116	0	3.56933144	-1203.34453	-1166.9353	-1203.34453	-1103.13359	61.914737	14.1715095	0	22.8	0	0	3
226	117	0	3.58519514	-1211.40843	-1170.31889	-1211.40843	-1108.91421	62.7972943	14.1178324	0	22.4	0	0	3
227	117	0	3.60105883	-1219.06304	-1173.76104	-1219.06304	-1116.20101	63.5615281	14.0659234	0	22.1	0	0	3
